customer_id,loan_id,riesgo_score,tasa_interes_dinamica
6560,7408,3.00E-04,0.10012
11014,7409,0.9994,0.49976
11099,7410,0.9998,0.49992
4738,7411,6.00E-04,0.10024
11995,7412,2.00E-04,0.10008
4522,7413,0.9259,0.47036
9267,7414,2.00E-04,0.10008
1888,7415,0.9993,0.49972
11997,7416,2.00E-04,0.10008
11139,7417,0.003,0.1012
4696,7418,2.00E-04,0.10008
6562,7419,8.00E-04,0.10032
985,7420,0.0113,0.10452
6863,7421,3.00E-04,0.10012
12009,7422,2.00E-04,0.10008
6974,7423,2.00E-04,0.10008
2806,7424,7.00E-04,0.10028
5839,7425,4.00E-04,0.10016
754,7426,3.00E-04,0.10012
10000,7427,4.00E-04,0.10016
11907,7428,2.00E-04,0.10008
2237,7429,2.00E-04,0.10008
1294,7430,4.00E-04,0.10016
10250,7431,4.00E-04,0.10016
10968,7432,0.0558,0.12232
8175,7433,4.00E-04,0.10016
2115,7434,2.00E-04,0.10008
3840,7435,2.00E-04,0.10008
9491,7436,3.00E-04,0.10012
9399,7437,4.00E-04,0.10016
11829,7438,4.00E-04,0.10016
8865,7439,3.00E-04,0.10012
10617,7440,2.00E-04,0.10008
9554,7441,3.00E-04,0.10012
1427,7442,2.00E-04,0.10008
10254,7443,0.8933,0.45732
8052,7444,0.9994,0.49976
5987,7445,4.00E-04,0.10016
2946,7446,2.00E-04,0.10008
10635,7447,0.9802,0.49208
10644,7448,2.00E-04,0.10008
5276,7449,0.5389,0.31556
8726,7450,0.9995,0.4998
10262,7451,4.00E-04,0.10016
10578,7452,0.9995,0.4998
46,7453,3.00E-04,0.10012
10739,7454,2.00E-04,0.10008
3877,7455,4.00E-04,0.10016
5951,7456,0.0132,0.10528
9613,7457,5.00E-04,0.1002
10674,7458,0.9996,0.49984
11530,7459,3.00E-04,0.10012
9903,7460,4.00E-04,0.10016
1332,7461,0.0012,0.10048
5887,7462,6.00E-04,0.10024
2074,7463,0.0067,0.10268
54,7464,3.00E-04,0.10012
5885,7465,0.0039,0.10156
5903,7466,4.00E-04,0.10016
3799,7467,0.9996,0.49984
11303,7468,0.9995,0.4998
2628,7469,3.00E-04,0.10012
8204,7470,0.0018,0.10072
8904,7471,3.00E-04,0.10012
5591,7472,0.9997,0.49988
12023,7473,0.9992,0.49968
12021,7474,2.00E-04,0.10008
12022,7475,0.2264,0.19056
10645,7476,0.074,0.1296
4747,7477,0.9996,0.49984
11444,7478,0.061,0.1244
8591,7479,0.9995,0.4998
12020,7480,2.00E-04,0.10008
5604,7481,5.00E-04,0.1002
10700,7482,5.00E-04,0.1002
12019,7483,2.00E-04,0.10008
8823,7484,0.9476,0.47904
9700,7485,0.003,0.1012
5748,7486,0.9995,0.4998
2195,7487,2.00E-04,0.10008
9237,7488,0.4213,0.26852
3517,7489,0.001,0.1004
11543,7490,2.00E-04,0.10008
8813,7491,3.00E-04,0.10012
2781,7492,0.0025,0.101
9233,7493,5.00E-04,0.1002
1374,7494,3.00E-04,0.10012
5850,7495,0.9992,0.49968
8841,7496,2.00E-04,0.10008
11128,7497,0.0421,0.11684
2715,7498,0.8462,0.43848
9223,7499,0.9995,0.4998
12016,7500,2.00E-04,0.10008
10191,7501,5.00E-04,0.1002
5825,7502,5.00E-04,0.1002
12017,7503,2.00E-04,0.10008
408,7504,0.9996,0.49984
2837,7505,0.1382,0.15528
4697,7506,0.0456,0.11824
12018,7507,2.00E-04,0.10008
9228,7508,3.00E-04,0.10012
12027,7509,0.0574,0.12296
6102,7510,2.00E-04,0.10008
10297,7511,0.9996,0.49984
5996,7512,5.00E-04,0.1002
7838,7513,5.00E-04,0.1002
6286,7514,2.00E-04,0.10008
6000,7515,3.00E-04,0.10012
6008,7516,4.00E-04,0.10016
5395,7517,3.00E-04,0.10012
6256,7518,3.00E-04,0.10012
11037,7519,0.1021,0.14084
6228,7520,0.0068,0.10272
11526,7521,3.00E-04,0.10012
11708,7522,0.9995,0.4998
9863,7523,0.0052,0.10208
133,7524,0.0037,0.10148
9865,7525,3.00E-04,0.10012
11245,7526,0.9995,0.4998
9016,7527,4.00E-04,0.10016
9012,7528,0.9997,0.49988
1140,7529,3.00E-04,0.10012
8003,7530,2.00E-04,0.10008
5226,7531,5.00E-04,0.1002
9878,7532,0.8082,0.42328
4000,7533,0.6513,0.36052
6141,7534,2.00E-04,0.10008
7946,7535,2.00E-04,0.10008
3081,7536,0.9995,0.4998
3959,7537,0.0839,0.13356
3255,7538,3.00E-04,0.10012
6334,7539,3.00E-04,0.10012
11576,7540,0.0079,0.10316
2894,7541,2.00E-04,0.10008
12031,7542,0.9992,0.49968
2896,7543,2.00E-04,0.10008
4809,7544,4.00E-04,0.10016
5901,7545,4.00E-04,0.10016
12032,7546,2.00E-04,0.10008
12033,7547,2.00E-04,0.10008
12034,7548,0.9992,0.49968
12035,7549,2.00E-04,0.10008
5932,7550,3.00E-04,0.10012
12036,7551,2.00E-04,0.10008
11763,7552,2.00E-04,0.10008
12028,7553,2.00E-04,0.10008
7231,7554,0.9996,0.49984
6437,7555,0.5128,0.30512
11585,7556,4.00E-04,0.10016
1241,7557,2.00E-04,0.10008
9117,7558,2.00E-04,0.10008
9935,7559,0.9997,0.49988
3299,7560,0.9983,0.49932
9111,7561,3.00E-04,0.10012
8299,7562,0.002,0.1008
6384,7563,0.9995,0.4998
282,7564,3.00E-04,0.10012
10605,7565,2.00E-04,0.10008
2971,7566,2.00E-04,0.10008
2658,7567,4.00E-04,0.10016
11866,7568,4.00E-04,0.10016
4038,7569,0.3609,0.24436
7005,7570,6.00E-04,0.10024
11057,7571,3.00E-04,0.10012
3843,7572,2.00E-04,0.10008
7546,7573,0.0017,0.10068
11787,7574,4.00E-04,0.10016
8469,7575,4.00E-04,0.10016
7010,7576,3.00E-04,0.10012
4356,7577,6.00E-04,0.10024
9262,7578,2.00E-04,0.10008
6749,7579,2.00E-04,0.10008
4542,7580,5.00E-04,0.1002
10389,7581,0.9993,0.49972
9561,7582,0.0122,0.10488
11006,7583,2.00E-04,0.10008
3794,7584,0.9991,0.49964
11081,7585,0.9579,0.48316
10949,7586,0.0053,0.10212
9273,7587,4.00E-04,0.10016
518,7588,4.00E-04,0.10016
6841,7589,4.00E-04,0.10016
4282,7590,4.00E-04,0.10016
6952,7591,3.00E-04,0.10012
10252,7592,0.9997,0.49988
8474,7593,0.0014,0.10056
11482,7594,0.0051,0.10204
10958,7595,0.9998,0.49992
9639,7596,3.00E-04,0.10012
9680,7597,0.0372,0.11488
2045,7598,0.002,0.1008
2186,7599,4.00E-04,0.10016
2345,7600,2.00E-04,0.10008
10388,7601,2.00E-04,0.10008
2262,7602,4.00E-04,0.10016
456,7603,0.002,0.1008
4450,7604,2.00E-04,0.10008
7861,7605,3.00E-04,0.10012
234,7606,3.00E-04,0.10012
12052,7607,0.9992,0.49968
6259,7608,4.00E-04,0.10016
12049,7609,2.00E-04,0.10008
8679,7610,2.00E-04,0.10008
515,7611,4.00E-04,0.10016
7937,7612,0.999,0.4996
7703,7613,0.2342,0.19368
10785,7614,4.00E-04,0.10016
3670,7615,2.00E-04,0.10008
6281,7616,3.00E-04,0.10012
12051,7617,0.0012,0.10048
8981,7618,4.00E-04,0.10016
8977,7619,0.9997,0.49988
6896,7620,2.00E-04,0.10008
11633,7621,3.00E-04,0.10012
12065,7622,0.9992,0.49968
12055,7623,2.00E-04,0.10008
4365,7624,2.00E-04,0.10008
3055,7625,2.00E-04,0.10008
6842,7626,0.9994,0.49976
4833,7627,3.00E-04,0.10012
10748,7628,6.00E-04,0.10024
4941,7629,3.00E-04,0.10012
7091,7630,0.9996,0.49984
11630,7631,4.00E-04,0.10016
5270,7632,0.0015,0.1006
6118,7633,0.9442,0.47768
3071,7634,0.0027,0.10108
7260,7635,2.00E-04,0.10008
9882,7636,3.00E-04,0.10012
6889,7637,0.0034,0.10136
12048,7638,2.00E-04,0.10008
11047,7639,2.00E-04,0.10008
6450,7640,3.00E-04,0.10012
6175,7641,2.00E-04,0.10008
9147,7642,4.00E-04,0.10016
12045,7643,0.9992,0.49968
12046,7644,0.9992,0.49968
4057,7645,2.00E-04,0.10008
1672,7646,3.00E-04,0.10012
5185,7647,3.00E-04,0.10012
10307,7648,0.0312,0.11248
10496,7649,0.9999,0.49996
3154,7650,0.0029,0.10116
6432,7651,3.00E-04,0.10012
12054,7652,0.9992,0.49968
3173,7653,0.9995,0.4998
9044,7654,0.2925,0.217
9782,7655,0.9995,0.4998
12043,7656,2.00E-04,0.10008
12053,7657,2.00E-04,0.10008
4395,7658,2.00E-04,0.10008
9484,7659,2.00E-04,0.10008
12038,7660,0.0019,0.10076
12039,7661,0.9992,0.49968
10934,7662,4.00E-04,0.10016
12040,7663,0.9992,0.49968
12041,7664,2.00E-04,0.10008
7305,7665,5.00E-04,0.1002
6860,7666,0.9992,0.49968
6166,7667,4.00E-04,0.10016
11182,7668,0.0033,0.10132
11491,7669,0.9117,0.46468
2478,7670,4.00E-04,0.10016
671,7671,0.9995,0.4998
9877,7672,0.0034,0.10136
510,7673,0.9576,0.48304
10596,7674,1.00E-04,0.10004
12056,7675,2.00E-04,0.10008
2116,7676,2.00E-04,0.10008
1384,7677,0.9995,0.4998
7033,7678,2.00E-04,0.10008
11724,7679,0.0885,0.1354
10804,7680,4.00E-04,0.10016
5645,7681,5.00E-04,0.1002
4237,7682,3.00E-04,0.10012
7236,7683,3.00E-04,0.10012
2792,7684,5.00E-04,0.1002
8230,7685,0.002,0.1008
9722,7686,0.9998,0.49992
7466,7687,5.00E-04,0.1002
9255,7688,0.9993,0.49972
5832,7689,4.00E-04,0.10016
1904,7690,8.00E-04,0.10032
2239,7691,0.9995,0.4998
1283,7692,1.00E-04,0.10004
1594,7693,2.00E-04,0.10008
9721,7694,0.0067,0.10268
7620,7695,0.0031,0.10124
2790,7696,4.00E-04,0.10016
8182,7697,0.9995,0.4998
4597,7698,0.9993,0.49972
10038,7699,5.00E-04,0.1002
4592,7700,2.00E-04,0.10008
2744,7701,0.3664,0.24656
457,7702,0.0015,0.1006
5746,7703,3.00E-04,0.10012
9431,7704,6.00E-04,0.10024
4590,7705,5.00E-04,0.1002
4579,7706,2.00E-04,0.10008
1341,7707,2.00E-04,0.10008
3512,7708,2.00E-04,0.10008
8208,7709,4.00E-04,0.10016
8207,7710,0.4578,0.28312
2252,7711,0.9996,0.49984
8644,7712,2.00E-04,0.10008
1361,7713,6.00E-04,0.10024
2770,7714,0.9996,0.49984
11639,7715,6.00E-04,0.10024
3516,7716,2.00E-04,0.10008
7004,7717,3.00E-04,0.10012
9820,7718,0.9997,0.49988
12057,7719,0.2264,0.19056
10329,7720,4.00E-04,0.10016
1754,7721,2.00E-04,0.10008
12062,7722,2.00E-04,0.10008
7220,7723,0.0011,0.10044
483,7724,2.00E-04,0.10008
1503,7725,0.07,0.128
11306,7726,2.00E-04,0.10008
10856,7727,4.00E-04,0.10016
2004,7728,5.00E-04,0.1002
11027,7729,0.9997,0.49988
5977,7730,3.00E-04,0.10012
748,7731,1.00E-04,0.10004
12063,7732,0.9992,0.49968
373,7733,0.0026,0.10104
6864,7734,0.9998,0.49992
11383,7735,3.00E-04,0.10012
8751,7736,3.00E-04,0.10012
8932,7737,2.00E-04,0.10008
10589,7738,2.00E-04,0.10008
6341,7739,4.00E-04,0.10016
5915,7740,5.00E-04,0.1002
11617,7741,5.00E-04,0.1002
7375,7742,3.00E-04,0.10012
4260,7743,4.00E-04,0.10016
4263,7744,2.00E-04,0.10008
8233,7745,0.9997,0.49988
2880,7746,2.00E-04,0.10008
11415,7747,3.00E-04,0.10012
2102,7748,5.00E-04,0.1002
8526,7749,5.00E-04,0.1002
817,7750,5.00E-04,0.1002
11500,7751,0.9998,0.49992
11033,7752,4.00E-04,0.10016
4523,7753,4.00E-04,0.10016
9196,7754,2.00E-04,0.10008
10348,7755,0.6747,0.36988
9957,7756,0.0017,0.10068
6588,7757,0.9997,0.49988
2528,7758,0.8818,0.45272
11680,7759,3.00E-04,0.10012
12071,7760,0.9992,0.49968
7465,7761,4.00E-04,0.10016
12070,7762,0.9992,0.49968
12069,7763,0.9992,0.49968
7458,7764,0.9352,0.47408
12067,7765,2.00E-04,0.10008
8263,7766,0.0023,0.10092
12076,7767,2.00E-04,0.10008
10088,7768,6.00E-04,0.10024
6045,7769,3.00E-04,0.10012
2994,7770,3.00E-04,0.10012
119,7771,2.00E-04,0.10008
5933,7772,0.6698,0.36792
9943,7773,3.00E-04,0.10012
5912,7774,0.9995,0.4998
10067,7775,0.6111,0.34444
8788,7776,0.0021,0.10084
2849,7777,0.3616,0.24464
11446,7778,0.0132,0.10528
2288,7779,2.00E-04,0.10008
10693,7780,2.00E-04,0.10008
8202,7781,3.00E-04,0.10012
2127,7782,2.00E-04,0.10008
11793,7783,3.00E-04,0.10012
3054,7784,0.9991,0.49964
7088,7785,0.9995,0.4998
1163,7786,2.00E-04,0.10008
12077,7787,0.9992,0.49968
12078,7788,2.00E-04,0.10008
1109,7789,2.00E-04,0.10008
12081,7790,0.9992,0.49968
11568,7791,3.00E-04,0.10012
11567,7792,5.00E-04,0.1002
2569,7793,2.00E-04,0.10008
12075,7794,0.9992,0.49968
9320,7795,0.9996,0.49984
10942,7796,0.9997,0.49988
3132,7797,0.9995,0.4998
3110,7798,2.00E-04,0.10008
5234,7799,3.00E-04,0.10012
3087,7800,2.00E-04,0.10008
11495,7801,3.00E-04,0.10012
6115,7802,0.9995,0.4998
5195,7803,0.0015,0.1006
261,7804,1.00E-04,0.10004
11480,7805,4.00E-04,0.10016
9093,7806,3.00E-04,0.10012
11578,7807,3.00E-04,0.10012
4937,7808,2.00E-04,0.10008
301,7809,2.00E-04,0.10008
3317,7810,0.9995,0.4998
4882,7811,3.00E-04,0.10012
6489,7812,0.0042,0.10168
11041,7813,3.00E-04,0.10012
351,7814,3.00E-04,0.10012
7697,7815,5.00E-04,0.1002
11197,7816,4.00E-04,0.10016
4818,7817,0.9997,0.49988
3656,7818,0.9994,0.49976
6520,7819,2.00E-04,0.10008
6521,7820,3.00E-04,0.10012
7133,7821,3.00E-04,0.10012
6534,7822,3.00E-04,0.10012
12029,7823,0.0082,0.10328
9742,7824,4.00E-04,0.10016
11876,7825,3.00E-04,0.10012
4634,7826,3.00E-04,0.10012
9175,7827,0.9997,0.49988
10807,7828,0.9996,0.49984
11518,7829,2.00E-04,0.10008
3277,7830,3.00E-04,0.10012
3684,7831,0.1582,0.16328
1581,7832,2.00E-04,0.10008
5364,7833,0.9998,0.49992
3266,7834,0.0045,0.1018
652,7835,2.00E-04,0.10008
6090,7836,2.00E-04,0.10008
1779,7837,5.00E-04,0.1002
11046,7838,0.9997,0.49988
10369,7839,3.00E-04,0.10012
8519,7840,3.00E-04,0.10012
12101,7841,2.00E-04,0.10008
11025,7842,4.00E-04,0.10016
1645,7843,0.0053,0.10212
4085,7844,0.0046,0.10184
5231,7845,2.00E-04,0.10008
3367,7846,0.9996,0.49984
9159,7847,2.00E-04,0.10008
1663,7848,6.00E-04,0.10024
1819,7849,0.166,0.1664
11670,7850,2.00E-04,0.10008
12097,7851,0.2264,0.19056
12096,7852,0.9353,0.47412
10921,7853,0.9997,0.49988
12095,7854,2.00E-04,0.10008
4462,7855,0.9995,0.4998
8613,7856,3.00E-04,0.10012
12094,7857,0.0461,0.11844
12093,7858,2.00E-04,0.10008
10570,7859,2.00E-04,0.10008
8369,7860,3.00E-04,0.10012
5982,7861,0.0021,0.10084
8522,7862,0.1004,0.14016
691,7863,2.00E-04,0.10008
5721,7864,2.00E-04,0.10008
3511,7865,0.9997,0.49988
11635,7866,0.0701,0.12804
10671,7867,3.00E-04,0.10012
906,7868,0.0019,0.10076
12058,7869,3.00E-04,0.10012
7588,7870,3.00E-04,0.10012
10686,7871,4.00E-04,0.10016
9235,7872,4.00E-04,0.10016
2780,7873,3.00E-04,0.10012
9230,7874,0.9996,0.49984
7594,7875,0.0034,0.10136
9546,7876,0.9998,0.49992
1311,7877,2.00E-04,0.10008
9679,7878,0.0826,0.13304
9226,7879,2.00E-04,0.10008
9678,7880,0.0368,0.11472
26,7881,0.9996,0.49984
9394,7882,4.00E-04,0.10016
1979,7883,2.00E-04,0.10008
6616,7884,0.4205,0.2682
5842,7885,2.00E-04,0.10008
8568,7886,0.9995,0.4998
5547,7887,0.9897,0.49588
9271,7888,3.00E-04,0.10012
8774,7889,3.00E-04,0.10012
6967,7890,4.00E-04,0.10016
5963,7891,0.9996,0.49984
12092,7892,2.00E-04,0.10008
12091,7893,2.00E-04,0.10008
8899,7894,6.00E-04,0.10024
12088,7895,0.9992,0.49968
6385,7896,3.00E-04,0.10012
4955,7897,0.4572,0.28288
3245,7898,2.00E-04,0.10008
6379,7899,0.9997,0.49988
2034,7900,0.7649,0.40596
12085,7901,3.00E-04,0.10012
12087,7902,2.00E-04,0.10008
7262,7903,4.00E-04,0.10016
12068,7904,3.00E-04,0.10012
9040,7905,4.00E-04,0.10016
12090,7906,2.00E-04,0.10008
9837,7907,5.00E-04,0.1002
10929,7908,0.0371,0.11484
6416,7909,3.00E-04,0.10012
4041,7910,3.00E-04,0.10012
12084,7911,3.00E-04,0.10012
635,7912,1.00E-04,0.10004
10985,7913,0.9996,0.49984
6056,7914,3.00E-04,0.10012
5340,7915,3.00E-04,0.10012
12114,7916,2.00E-04,0.10008
8186,7917,0.0031,0.10124
11318,7918,3.00E-04,0.10012
3033,7919,0.0027,0.10108
2214,7920,1.00E-04,0.10004
11535,7921,0.0027,0.10108
4737,7922,6.00E-04,0.10024
12112,7923,2.00E-04,0.10008
10095,7924,0.9993,0.49972
7307,7925,2.00E-04,0.10008
4046,7926,0.9998,0.49992
2534,7927,2.00E-04,0.10008
12109,7928,2.00E-04,0.10008
5544,7929,3.00E-04,0.10012
12107,7930,2.00E-04,0.10008
8102,7931,0.3395,0.2358
12106,7932,0.9992,0.49968
7324,7933,0.9846,0.49384
11926,7934,0.9957,0.49828
4272,7935,2.00E-04,0.10008
10860,7936,3.00E-04,0.10012
9912,7937,4.00E-04,0.10016
6392,7938,4.00E-04,0.10016
11966,7939,2.00E-04,0.10008
12118,7940,2.00E-04,0.10008
2713,7941,0.9994,0.49976
12117,7942,0.9992,0.49968
10328,7943,0.9995,0.4998
12119,7944,2.00E-04,0.10008
9940,7945,0.467,0.2868
7509,7946,3.00E-04,0.10012
3565,7947,4.00E-04,0.10016
88,7948,2.00E-04,0.10008
10855,7949,2.00E-04,0.10008
12116,7950,2.00E-04,0.10008
4491,7951,2.00E-04,0.10008
10445,7952,2.00E-04,0.10008
7172,7953,0.9288,0.47152
8462,7954,1.00E-04,0.10004
8925,7955,0.1658,0.16632
2639,7956,2.00E-04,0.10008
10917,7957,2.00E-04,0.10008
11309,7958,6.00E-04,0.10024
6311,7959,0.003,0.1012
7151,7960,0.9996,0.49984
12121,7961,2.00E-04,0.10008
11832,7962,0.0044,0.10176
3644,7963,2.00E-04,0.10008
10513,7964,0.9995,0.4998
4732,7965,2.00E-04,0.10008
11010,7966,3.00E-04,0.10012
5362,7967,0.9997,0.49988
7233,7968,0.9993,0.49972
2356,7969,2.00E-04,0.10008
11666,7970,4.00E-04,0.10016
10546,7971,0.9936,0.49744
3523,7972,0.9993,0.49972
10821,7973,3.00E-04,0.10012
10391,7974,3.00E-04,0.10012
250,7975,3.00E-04,0.10012
1152,7976,3.00E-04,0.10012
9619,7977,0.9996,0.49984
4891,7978,0.9997,0.49988
7745,7979,0.9556,0.48224
3222,7980,0.9994,0.49976
10066,7981,4.00E-04,0.10016
7183,7982,4.00E-04,0.10016
10980,7983,0.9996,0.49984
4061,7984,2.00E-04,0.10008
10948,7985,5.00E-04,0.1002
8789,7986,0.9996,0.49984
11623,7987,5.00E-04,0.1002
9707,7988,0.9997,0.49988
7748,7989,2.00E-04,0.10008
1751,7990,2.00E-04,0.10008
11336,7991,2.00E-04,0.10008
1015,7992,0.9994,0.49976
11569,7993,3.00E-04,0.10012
11394,7994,2.00E-04,0.10008
11746,7995,0.9992,0.49968
12011,7996,3.00E-04,0.10012
1722,7997,0.0015,0.1006
12102,7998,0.9992,0.49968
10868,7999,4.00E-04,0.10016
7364,8000,2.00E-04,0.10008
12105,8001,2.00E-04,0.10008
2371,8002,5.00E-04,0.1002
10466,8003,2.00E-04,0.10008
6997,8004,0.9996,0.49984
11161,8005,0.9726,0.48904
6875,8006,2.00E-04,0.10008
12104,8007,2.00E-04,0.10008
554,8008,5.00E-04,0.1002
4904,8009,3.00E-04,0.10012
3480,8010,3.00E-04,0.10012
10415,8011,5.00E-04,0.1002
7105,8012,0.0589,0.12356
7960,8013,0.0027,0.10108
11691,8014,2.00E-04,0.10008
1909,8015,0.0288,0.11152
10212,8016,2.00E-04,0.10008
8578,8017,4.00E-04,0.10016
8857,8018,0.9994,0.49976
3664,8019,0.0022,0.10088
6241,8020,0.9777,0.49108
6201,8021,3.00E-04,0.10012
6273,8022,0.775,0.41
1430,8023,3.00E-04,0.10012
3787,8024,4.00E-04,0.10016
11592,8025,4.00E-04,0.10016
2956,8026,0.9995,0.4998
12120,8027,0.9992,0.49968
2404,8028,0.9088,0.46352
6725,8029,3.00E-04,0.10012
960,8030,0.9992,0.49968
917,8031,4.00E-04,0.10016
1458,8032,0.0534,0.12136
2196,8033,3.00E-04,0.10012
5935,8034,2.00E-04,0.10008
1288,8035,2.00E-04,0.10008
6264,8036,5.00E-04,0.1002
3613,8037,0.9994,0.49976
5076,8038,0.0018,0.10072
11722,8039,0.9998,0.49992
12127,8040,2.00E-04,0.10008
11729,8041,0.0028,0.10112
12126,8042,0.9992,0.49968
12131,8043,2.00E-04,0.10008
12133,8044,2.00E-04,0.10008
1484,8045,0.9995,0.4998
11774,8046,0.9995,0.4998
951,8047,2.00E-04,0.10008
8859,8048,2.00E-04,0.10008
12125,8049,2.00E-04,0.10008
11107,8050,3.00E-04,0.10012
12124,8051,0.9992,0.49968
5922,8052,0.9995,0.4998
12122,8053,0.0019,0.10076
6781,8054,0.9998,0.49992
12130,8055,2.00E-04,0.10008
12129,8056,2.00E-04,0.10008
10299,8057,0.7123,0.38492
11628,8058,0.9995,0.4998
9284,8059,3.00E-04,0.10012
10583,8060,0.9997,0.49988
2332,8061,0.9728,0.48912
2515,8062,3.00E-04,0.10012
7228,8063,0.9993,0.49972
8254,8064,4.00E-04,0.10016
11439,8065,3.00E-04,0.10012
8520,8066,0.9994,0.49976
11816,8067,0.9995,0.4998
4372,8068,4.00E-04,0.10016
4438,8069,0.9993,0.49972
6106,8070,0.0533,0.12132
6806,8071,0.9994,0.49976
9122,8072,0.0431,0.11724
5330,8073,6.00E-04,0.10024
4586,8074,0.9996,0.49984
12103,8075,2.00E-04,0.10008
9167,8076,3.00E-04,0.10012
7952,8077,4.00E-04,0.10016
5025,8078,0.9993,0.49972
6495,8079,0.9992,0.49968
1781,8080,0.9991,0.49964
10838,8081,2.00E-04,0.10008
12037,8082,0.9995,0.4998
7881,8083,0.0025,0.101
9321,8084,0.9223,0.46892
209,8085,0.0016,0.10064
2209,8086,2.00E-04,0.10008
5152,8087,3.00E-04,0.10012
5023,8088,0.9993,0.49972
4804,8089,0.9994,0.49976
2703,8090,5.00E-04,0.1002
2149,8091,3.00E-04,0.10012
8486,8092,0.8485,0.4394
12140,8093,2.00E-04,0.10008
8320,8094,2.00E-04,0.10008
9601,8095,4.00E-04,0.10016
10607,8096,0.0011,0.10044
7845,8097,0.9498,0.47992
3429,8098,0.652,0.3608
6933,8099,4.00E-04,0.10016
7780,8100,2.00E-04,0.10008
9520,8101,5.00E-04,0.1002
10273,8102,3.00E-04,0.10012
1202,8103,0.0017,0.10068
2532,8104,3.00E-04,0.10012
6927,8105,0.9997,0.49988
1236,8106,2.00E-04,0.10008
371,8107,2.00E-04,0.10008
12138,8108,2.00E-04,0.10008
12136,8109,2.00E-04,0.10008
7616,8110,0.0021,0.10084
8543,8111,6.00E-04,0.10024
12146,8112,0.9992,0.49968
693,8113,0.9987,0.49948
3918,8114,3.00E-04,0.10012
11203,8115,7.00E-04,0.10028
10666,8116,5.00E-04,0.1002
3691,8117,2.00E-04,0.10008
7269,8118,2.00E-04,0.10008
4974,8119,2.00E-04,0.10008
12143,8120,3.00E-04,0.10012
3238,8121,0.8664,0.44656
12149,8122,2.00E-04,0.10008
1333,8123,2.00E-04,0.10008
12139,8124,2.00E-04,0.10008
12153,8125,2.00E-04,0.10008
8460,8126,0.9994,0.49976
12155,8127,2.00E-04,0.10008
12152,8128,0.9992,0.49968
10984,8129,0.0803,0.13212
12151,8130,0.0574,0.12296
12150,8131,2.00E-04,0.10008
12158,8132,0.2022,0.18088
11412,8133,0.9995,0.4998
5788,8134,0.9996,0.49984
11637,8135,0.9996,0.49984
657,8136,0.9994,0.49976
12161,8137,2.00E-04,0.10008
8554,8138,3.00E-04,0.10012
8203,8139,0.9995,0.4998
1385,8140,0.9993,0.49972
7830,8141,3.00E-04,0.10012
112,8142,3.00E-04,0.10012
221,8143,2.00E-04,0.10008
6002,8144,0.1145,0.1458
6937,8145,3.00E-04,0.10012
9746,8146,4.00E-04,0.10016
2638,8147,0.0033,0.10132
6020,8148,3.00E-04,0.10012
10703,8149,0.0028,0.10112
1767,8150,0.0752,0.13008
10733,8151,3.00E-04,0.10012
1861,8152,2.00E-04,0.10008
6049,8153,2.00E-04,0.10008
3964,8154,2.00E-04,0.10008
9930,8155,3.00E-04,0.10012
7215,8156,3.00E-04,0.10012
11373,8157,0.9995,0.4998
525,8158,4.00E-04,0.10016
4839,8159,4.00E-04,0.10016
5295,8160,3.00E-04,0.10012
11505,8161,0.004,0.1016
12108,8162,4.00E-04,0.10016
6108,8163,0.4003,0.26012
12083,8164,0.9992,0.49968
3386,8165,0.9998,0.49992
8990,8166,7.00E-04,0.10028
10754,8167,0.8048,0.42192
2499,8168,4.00E-04,0.10016
12059,8169,4.00E-04,0.10016
5031,8170,2.00E-04,0.10008
8986,8171,0.9995,0.4998
2175,8172,3.00E-04,0.10012
7259,8173,5.00E-04,0.1002
5855,8174,0.0023,0.10092
11643,8175,3.00E-04,0.10012
9264,8176,5.00E-04,0.1002
11798,8177,0.9994,0.49976
9034,8178,1.00E-04,0.10004
11102,8179,2.00E-04,0.10008
8780,8180,0.9994,0.49976
4731,8181,0.9997,0.49988
5556,8182,0.2647,0.20588
11673,8183,0.0028,0.10112
2475,8184,2.00E-04,0.10008
4872,8185,3.00E-04,0.10012
5908,8186,5.00E-04,0.1002
5936,8187,0.0014,0.10056
8294,8188,2.00E-04,0.10008
2000,8189,0.9993,0.49972
1519,8190,3.00E-04,0.10012
7385,8191,3.00E-04,0.10012
4297,8192,0.5349,0.31396
6171,8193,0.953,0.4812
11297,8194,3.00E-04,0.10012
2083,8195,1.00E-04,0.10004
1540,8196,0.0027,0.10108
1235,8197,2.00E-04,0.10008
840,8198,0.9992,0.49968
11246,8199,4.00E-04,0.10016
10487,8200,7.00E-04,0.10028
11693,8201,0.9998,0.49992
10907,8202,5.00E-04,0.1002
8630,8203,5.00E-04,0.1002
8346,8204,0.9994,0.49976
8428,8205,0.9995,0.4998
11094,8206,0.078,0.1312
9506,8207,0.9998,0.49992
9610,8208,8.00E-04,0.10032
10378,8209,4.00E-04,0.10016
9801,8210,5.00E-04,0.1002
9465,8211,3.00E-04,0.10012
10614,8212,0.9995,0.4998
10452,8213,0.0052,0.10208
10198,8214,3.00E-04,0.10012
10640,8215,2.00E-04,0.10008
11719,8216,0.0026,0.10104
9836,8217,0.0028,0.10112
10756,8218,0.9996,0.49984
10295,8219,0.9996,0.49984
12157,8220,4.00E-04,0.10016
12179,8221,2.00E-04,0.10008
923,8222,4.00E-04,0.10016
12168,8223,0.9711,0.48844
12169,8224,0.9992,0.49968
